-7.458578676981359e-14,-5.445468817079354e-14,3.910495233429132e-15,-4.5807091497009e-14,-7.396389785734247e-14,-2.934865960520738e-14,-3.5597457755366393e-14,2.2412399596495693e-14,6.81652449312151e-15,-1.583809222206305e-14,1.2830812794210847e-14,1.1205694894808203e-14,-1.1060468525086078e-14,4.2222372610144415e-14,-4.399863127769588e-15,-1.044659638089278e-14,2.203827965883301e-17,4.60598794134569e-15,-4.771625306440725e-15,1.230395556276561e-14,6.980346111201582e-15,6.86228123422971e-15,1.9426783401369927e-14,1.6325038198124712e-14,-1.81567468895152e-15,-1.7318066279648364e-14,1.7686407562571966e-14,1.585047277690848e-14,3.724127457643043e-15,-1.1695899696264276e-14,-1.917527546610345e-14,5.797315170658684e-16,1.0098604273476077e-14,2.6363340662664042e-15,1.690107787738419e-15,1.1047230060343731e-14,2.8337739778175027e-15,-3.400262858583625e-15,2.2353499735095523e-16,3.77450994486181e-16,9.530565845727064e-17,1.0697747552210282e-12,6.352554078742189e-10,3.425129266762756e-09,-2.485135032506242e-08,-1.6642124877719966e-07,-4.754372023088047e-07,-1.069838650433977e-06,-1.3331928363883975e-06,-1.6369589162123296e-06,-2.440463028034413e-06,-7.767658229479649e-07,2.102395687560693e-06,1.959497604118142e-06,3.997970490435745e-06,7.731119474752563e-06,1.1769395416540023e-05,1.62680518456928e-05,1.890127955035805e-05,2.3608317687395357e-05,3.094401716826224e-05,3.668265892287505e-05,3.730492458392941e-05,4.276110937477951e-05,4.69629641631901e-05,4.602171322848818e-05,4.500469766615474e-05,4.502606924220809e-05,4.098552605936314e-05,3.61114988967275e-05,3.094057006591419e-05,2.3468475779616872e-05,1.5711808703491545e-05,8.270957267701905e-06,8.367395995651884e-07,-5.9579586938780466e-06,-1.2082104846641642e-05,-1.597811432456942e-05,-1.929806655249986e-05,-2.0613746263694483e-05,-2.033106837067179e-05,-2.0596275725013114e-05,-1.7908520807353748e-05,-1.3510263059304523e-05,-1.0271212030911263e-05,-5.953176384463585e-06,-1.869655670305636e-07,3.0219295305327604e-06,8.58171131360468e-06,1.5995205411445962e-05,1.8365197846047675e-05,2.035149968683338e-05,2.352791700940902e-05,2.572740892213484e-05,2.7540021228952946e-05,2.9028587981226737e-05,2.899425043202944e-05,2.7934594518880178e-05,2.794597245990447e-05,2.725163812483536e-05,2.3935675160286552e-05,2.1577928372898858e-05,1.9824701168673943e-05,1.8430569698925003e-05,1.5168342035878698e-05,1.2504767793716944e-05,1.0248608142032859e-05,8.180900679592807e-06,5.664840503536753e-06,3.3949455636490882e-06,1.8214078900882425e-06,2.633595771135246e-07,-1.0740337700449295e-06,-1.9833983065393206e-06,-2.616445282194292e-06,-3.348898897116342e-06,-3.6529088337909504e-06,-2.983927383582565e-06,-2.6682539690348e-06,-2.292098970582196e-06,-1.4929506973298617e-06,-3.470359661648407e-07,6.772079116253146e-07,1.8428598167139083e-06,2.8776212590639577e-06,4.9652822634305564e-06,5.874343114592047e-06,7.449226738998021e-06,9.62368586601846e-06,9.889278999296268e-06,1.1000530266600467e-05,1.3032550946302476e-05,1.3185265947974053e-05,1.328000657490258e-05,1.4114478987520417e-05,1.4446559130845228e-05,1.4309587721934792e-05,1.399921804510099e-05,1.3906474322508681e-05,1.4341077681754723e-05,1.3573308968306447e-05,1.2341231468757824e-05,1.138642097428974e-05,1.0753452658500129e-05,1.0034809338701344e-05,8.83049841207462e-06,7.827975011578222e-06,6.73186044720119e-06,5.47086809496545e-06,4.631438680083865e-06,3.6181891609809277e-06,2.565286163085381e-06,1.629695321569532e-06,7.204728179066602e-07,-1.0761092573222073e-07,-8.800776842526071e-07,-1.5646118464925677e-06,-2.169342161983305e-06,-2.8447446775489623e-06,-3.302982628628501e-06,-3.7466164372316386e-06,-3.982977153761044e-06,-4.40010019539787e-06,-4.728956997184673e-06,-4.671686202754734e-06,-4.482716924110563e-06,-4.8063783804224325e-06,-4.572708948800917e-06,-4.889942037722037e-06,-4.90393180358893e-06,-4.647097546444002e-06,-4.438915314950333e-06,-4.377266395582767e-06,-4.121020842023776e-06,-4.134009174184657e-06,-4.141305823034622e-06,-3.819798614433085e-06,-3.756387783907809e-06,-3.4692392180989266e-06,-3.463107653040286e-06,-3.1348304307678164e-06,-2.973850985591773e-06,-2.87262359914794e-06,-2.66087336026776e-06,-2.3783348384541864e-06,-2.2522680074946767e-06,-2.1949519874901184e-06,-1.993574495179355e-06,-1.9044068723995326e-06,-1.7086407946004202e-06,-1.4059592597177089e-06,-1.2913103132982857e-06,-1.2861627659519179e-06,-1.1414391210520554e-06,-1.0861420820041533e-06,-9.312689963505945e-07,-7.93391182895279e-07,-7.424712206722762e-07,-6.371951321165025e-07,-5.532400904039243e-07
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.630923553092474e-20,-9.942083631978631e-20,5.5035964672423746e-21,-8.837694452713899e-20,0.0,-1.5005755337581686e-20,0.0,6.090773716908335e-20,7.649852338843602e-21,-2.756742945462749e-20,1.5404379320749168e-20,1.3936424994246612e-20,-7.132931670023897e-21,0.0,-6.126782511071261e-21,-7.574214154987182e-21,1.6671597317818182e-23,-7.283132613321717e-21,7.898902709622027e-21,-1.0684700038030571e-20,-6.371889658994612e-21,1.3213739787353045e-20,1.9787809236371452e-20,-1.7642696003211184e-20,-4.176231478328395e-21,2.1287667820519606e-20,0.0,-9.04388916055377e-20,-1.72919284065121e-20,7.914263355016564e-20,1.7903092101568072e-19,-8.47009870438728e-21,-1.66578940188967e-19,-4.284383326998925e-20,-4.3084728338953777e-20,-1.7126492284001495e-19,0.0,1.369660534969711e-19,-1.1757794366818215e-20,-3.7648457921026726e-20,2.36100109972752e-19,-2.109076477962551e-18,-7.37230680581519e-18,2.3187848124511757e-17,-2.5116648942223707e-15,-9.836162703364825e-14,-8.371232447833766e-13,-4.2182739059896405e-12,-9.890247494152827e-12,-2.0242520910353148e-11,-4.670823819539899e-11,-2.173523365824877e-11,8.234994983076552e-11,1.0376324164541609e-10,2.78180731414483e-10,6.900728009201761e-10,1.32032299059421e-09,2.2531062736644718e-09,3.1844088811639814e-09,4.787623195032594e-09,7.501750967339483e-09,1.058601695600933e-08,1.2786572722537474e-08,1.7400118217576107e-08,2.2717611163520647e-08,2.6556346249112506e-08,3.1167485770562604e-08,3.7784925276041456e-08,4.2289517484020174e-08,4.683495793724973e-08,5.220719046171749e-08,5.452165659050814e-08,5.581451570103862e-08,5.7648250304375944e-08,5.766706287392849e-08,5.577097521058824e-08,5.451430798553646e-08,4.831856801715495e-08,4.441269210883991e-08,3.864279056317743e-08,3.239527550722788e-08,2.8727996928062656e-08,2.2348314350307343e-08,1.5343371672157698e-08,1.0764362700493211e-08,5.825396932599198e-09,1.7241749544303232e-10,-2.655820199480302e-09,-7.239959793960586e-09,-1.3055601150590934e-08,-1.4610361859128989e-08,-1.5893171796759448e-08,-1.8162101378526706e-08,-1.976692450182661e-08,-2.1206642930339257e-08,-2.2560880892104478e-08,-2.2909773561235437e-08,-2.261182473465882e-08,-2.3362122432261566e-08,-2.3734866639194475e-08,-2.1929329518564244e-08,-2.1021876644635114e-08,-2.0794058377915965e-08,-2.111933535841001e-08,-1.9327070929224687e-08,-1.8114495861605922e-08,-1.7377364863403207e-08,-1.6908456188279802e-08,-1.5177138834441907e-08,-1.3117651790866652e-08,-1.2883350919695345e-08,-1.2036317171571852e-08,-1.0881462477659045e-08,-9.042129816990193e-09,-7.717983661184748e-09,-7.334488906464588e-09,-6.396912807409861e-09,-4.37985737758317e-09,-3.3934480374911116e-09,-2.5896342612824135e-09,-1.5283872528884418e-09,-3.2719689282281657e-10,5.962529332649209e-10,1.5334521779752642e-09,2.2872528704438946e-09,3.8063256073918116e-09,4.381568677473953e-09,5.4500765198348195e-09,6.960256410238535e-09,7.121722928987402e-09,7.943014607612133e-09,9.498597864704338e-09,9.763570282483077e-09,1.005500111016981e-08,1.0996754128972656e-08,1.1655508831655685e-08,1.20319472397846e-08,1.2347709561231568e-08,1.295364880042742e-08,1.4206860172995284e-08,1.4406681322185193e-08,1.4146752746969816e-08,1.4219112029379904e-08,1.4770639399110008e-08,1.5327023807371774e-08,1.5188423305694087e-08,1.539106204087616e-08,1.541129628038563e-08,1.492934711268038e-08,1.554682640830281e-08,1.5628695710863546e-08,1.530900543170081e-08,1.532667902775373e-08,1.5005808198786576e-08,1.492296412469593e-08,1.4865588057972818e-08,1.450664187504536e-08,1.4169793716715127e-08,1.4597265105637952e-08,1.416403135586977e-08,1.3977810570530214e-08,1.3301047594438462e-08,1.3436759214997775e-08,1.3428253157730579e-08,1.2503842386212145e-08,1.1437516973269413e-08,1.1803344767926441e-08,1.089881661306023e-08,1.1395239220159472e-08,1.1246940042375234e-08,1.0550305521197261e-08,1.0033175109301686e-08,9.897938098700025e-09,9.367489964594873e-09,9.487967901939972e-09,9.637697045191818e-09,9.050530636743223e-09,9.096997477463948e-09,8.61993182624002e-09,8.861113076107605e-09,8.290460684306888e-09,8.158218161870254e-09,8.204127779600076e-09,7.940063145421527e-09,7.442179291848281e-09,7.417823027377982e-09,7.637361774427252e-09,7.356250772441952e-09,7.482382172738501e-09,7.177477874043971e-09,6.341989314583373e-09,6.283084651399964e-09,6.78269795308541e-09,6.5572966129750896e-09,6.8336049202323696e-09,6.4537156189825855e-09,6.0937042043643685e-09,6.3634108736775015e-09,6.139837269616935e-09,6.043960506169487e-09
